owner_id,license_plate,brand,color
104217,BDC85B89,Toyota,Vermelho
104242,BCD56B89,Toyota,Vermelho
103811,CAA90B89,Fiat,Prata
108518,EDB22B89,Chevrolet,Branco
108148,ABF30B89,Chevrolet,Prata
104431,EAA97B89,Chevrolet,Vermelho
101359,FDF97B89,Toyota,Branco
108946,EBF32B89,Chevrolet,Prata
102162,EFF39B89,Fiat,Branco
100879,CDD13B89,Chevrolet,Branco
101578,CCB33B89,Chevrolet,Preto
107573,FFA60B89,VW,Prata
101509,DBA58B89,Honda,Azul Claro
103810,DAD11B89,VW,Azul Claro
107069,BDE41B89,Toyota,Branco
104112,BAB99B89,Fiat,Preto
100382,BCD30B89,VW,Preto
101845,FBF89B89,Toyota,Preto
107838,CDA57B89,VW,Branco
104568,AEE53B89,Toyota,Prata
106963,FAF32B89,Honda,Vermelho
108432,ADF96B89,VW,Azul Claro
103900,ACA42B89,VW,Preto
104332,AFF45B89,Chevrolet,Preto
105279,EFF51B89,Toyota,Vermelho
109681,BBE37B89,Toyota,Prata
103614,BCC15B89,Toyota,Vermelho
102108,CAF52B89,Chevrolet,Azul Claro
107773,AEB47B89,Chevrolet,Azul Claro
103644,ACB10B89,VW,Vermelho
106032,DFF48B89,Honda,Prata
105323,DAD47B89,Toyota,Azul Claro
105845,ABA62B89,Chevrolet,Vermelho
109062,FFC87B89,Chevrolet,Branco
104183,DDE79B89,Honda,Branco
102421,AFF65B89,Fiat,Vermelho
103775,DDB32B89,Toyota,Azul Claro
100636,AEB64B89,VW,Preto
103219,BFE27B89,Toyota,Vermelho
100246,DAE90B89,Fiat,Prata
106282,BFA34B89,Honda,Preto
104943,EFE56B89,Honda,Branco
108649,FEA27B89,Toyota,Prata
101193,FFC10B89,VW,Prata
100045,CCF92B89,Honda,Azul Claro
107345,DEF46B89,Honda,Branco
100976,CDD84B89,VW,Branco
106200,CFA15B89,Fiat,Azul Claro
106786,EFA80B89,Honda,Prata
108368,DFE48B89,VW,Branco
102963,FDF97B89,Fiat,Azul Claro
105563,CDC75B89,Fiat,Prata
109567,CAC83B89,Chevrolet,Preto
108478,EEE64B89,Toyota,Preto
104515,FCA45B89,VW,Azul Claro
103216,CBD51B89,Toyota,Vermelho
101975,EED76B89,Honda,Vermelho
105121,DDC98B89,Honda,Preto
104529,FDB83B89,Chevrolet,Azul Claro
102460,BAB46B89,VW,Azul Claro
101682,EFC48B89,Honda,Branco
102096,EAB55B89,Honda,Preto
106889,EFE40B89,VW,Prata
100489,DEB92B89,Toyota,Prata
100671,BBB97B89,VW,Prata
108387,ECB55B89,Fiat,Preto
107616,AFF15B89,Fiat,Vermelho
109763,FBC11B89,Toyota,Vermelho
104997,FBD55B89,Chevrolet,Preto
101751,BEC30B89,Toyota,Azul Claro
106411,FAD30B89,Chevrolet,Azul Claro
109403,CBA41B89,Honda,Vermelho
100432,FCA53B89,VW,Vermelho
105167,AAE92B89,VW,Branco
107600,FAA86B89,Chevrolet,Prata
101832,FAF64B89,Toyota,Azul Claro
100037,DCC14B89,Toyota,Azul Claro
108616,BEC30B89,VW,Prata
106203,CCA84B89,VW,Vermelho
103988,BBD57B89,Honda,Vermelho
104593,BCC47B89,VW,Vermelho
100713,CBF34B89,VW,Branco
100559,CBA48B89,Fiat,Vermelho
102985,EDE39B89,VW,Preto
104321,FFC33B89,Toyota,Vermelho
102335,BDC57B89,Toyota,Branco
108541,FDA17B89,Fiat,Preto
109009,FED20B89,Fiat,Vermelho
109361,EFD75B89,VW,Prata
104300,EAB75B89,Toyota,Preto
108622,BCA68B89,Fiat,Azul Claro
102506,FEC15B89,VW,Azul Claro
108330,BDF86B89,Honda,Vermelho
107432,EBF15B89,Chevrolet,Azul Claro
102580,AFB37B89,Chevrolet,Branco
102670,AFF81B89,Fiat,Azul Claro
103747,CFF97B89,Chevrolet,Prata
101597,FEE76B89,Chevrolet,Prata
108378,EEB23B89,Chevrolet,Vermelho
104490,CBD72B89,Fiat,Azul Claro
109298,CCA39B89,Toyota,Preto
104611,EBF43B89,Fiat,Azul Claro
106007,DCE24B89,Chevrolet,Vermelho
101088,FCD15B89,Fiat,Branco
104302,DCD51B89,Fiat,Prata
103006,EEF91B89,Toyota,Prata
106310,CFE34B89,Honda,Branco
108282,BAF44B89,Chevrolet,Vermelho
101690,AEE89B89,VW,Branco
100625,DDA10B89,Fiat,Azul Claro
107523,DDA32B89,VW,Azul Claro
105830,EDF41B89,Fiat,Vermelho
101741,BAA66B89,Honda,Branco
101559,CFF26B89,Fiat,Azul Claro
109048,DDC20B89,Fiat,Preto
102829,CAE66B89,VW,Azul Claro
102933,DFA23B89,Chevrolet,Vermelho
107928,EEF90B89,Fiat,Prata
108929,ECF43B89,VW,Azul Claro
109008,FFB21B89,Toyota,Preto
105448,FCF44B89,Fiat,Azul Claro
103081,ECA14B89,Toyota,Branco
107939,DEF45B89,Honda,Azul Claro
108027,DFB46B89,VW,Preto
103413,BAD79B89,Toyota,Prata
107769,BBE59B89,Chevrolet,Branco
109699,EBF53B89,Toyota,Prata
105499,BAC94B89,Honda,Prata
100906,CEE70B89,VW,Preto
107758,AEE77B89,Chevrolet,Vermelho
100760,ADF93B89,Chevrolet,Azul Claro
103118,FBC51B89,Chevrolet,Branco
100986,EEA68B89,VW,Azul Claro
107952,BDA20B89,VW,Preto
100324,AEF76B89,Chevrolet,Branco
109102,AAC96B89,Chevrolet,Prata
108677,FBB53B89,Chevrolet,Prata
108825,CBE40B89,Toyota,Branco
102597,EEC47B89,Toyota,Azul Claro
100295,CAD26B89,Toyota,Vermelho
108915,DAC70B89,Honda,Prata
101785,BBA12B89,Honda,Azul Claro
104382,CBD52B89,Fiat,Branco
102258,ABC18B89,Fiat,Prata
105318,AEC63B89,VW,Branco
105854,FCD61B89,Chevrolet,Branco
100886,DFD74B89,Honda,Branco
104893,BDE18B89,Chevrolet,Azul Claro
103240,CAD11B89,Chevrolet,Azul Claro
105733,CEF83B89,Fiat,Branco
105769,DCD49B89,VW,Prata
107986,DCA90B89,Toyota,Vermelho
105827,FEC51B89,Fiat,Preto
103574,BCC72B89,Honda,Branco
109809,AEE51B89,Chevrolet,Branco
107407,FDE73B89,Fiat,Prata
105308,EAB25B89,Toyota,Prata
101717,CCE97B89,Honda,Branco
107313,BFF40B89,Honda,Vermelho
102648,ABF96B89,Honda,Preto
102586,DFD83B89,Honda,Preto
106576,CFD12B89,Fiat,Preto
103160,EFB17B89,Chevrolet,Vermelho
103182,BBB80B89,Chevrolet,Preto
109676,BCD51B89,Fiat,Azul Claro
102377,ABF30B89,Honda,Azul Claro
104803,CAA69B89,Toyota,Azul Claro
104218,DDA53B89,Fiat,Branco
105692,AFF61B89,VW,Vermelho
103052,AAF98B89,VW,Azul Claro
105392,BCD58B89,VW,Prata
103756,AEE35B89,Fiat,Vermelho
106681,BCA96B89,Fiat,Preto
108967,DFF19B89,Honda,Prata
101754,BAC42B89,VW,Vermelho
100148,DBC39B89,Fiat,Azul Claro
104108,AEE31B89,Honda,Preto
105372,FFF29B89,Toyota,Preto
101879,DBE68B89,VW,Vermelho
101613,DDE13B89,Chevrolet,Azul Claro
105829,ABE63B89,Toyota,Branco
109278,CCB27B89,VW,Branco
103380,FDF96B89,VW,Branco
102015,BAB43B89,Toyota,Prata
105192,BBA23B89,Honda,Vermelho
104018,CAD39B89,Fiat,Preto
105756,CCF71B89,Honda,Preto
100603,BFE39B89,Toyota,Preto
105329,DCD92B89,Honda,Preto
100865,BCA98B89,Fiat,Prata
107012,FAC56B89,Toyota,Branco
100243,FBD94B89,Toyota,Preto
106533,CDC33B89,Chevrolet,Preto
108803,AAF82B89,Fiat,Preto
108298,DAB87B89,Chevrolet,Azul Claro
106802,AFC53B89,Chevrolet,Prata
108965,AFB12B89,VW,Azul Claro
100481,FBA31B89,Honda,Branco
100117,CEE40B89,VW,Azul Claro
104830,BDF61B89,Chevrolet,Azul Claro
104507,BAA23B89,Fiat,Branco
105344,DAF63B89,Toyota,Azul Claro
105202,AAA28B89,Toyota,Prata
106943,ECD27B89,Toyota,Azul Claro
100352,FCF29B89,Honda,Azul Claro
104460,DDC23B89,VW,Prata
100773,DDA44B89,Chevrolet,Vermelho
101186,BEB94B89,VW,Vermelho
103960,ADD93B89,Toyota,Preto
103873,AEF48B89,VW,Azul Claro
100179,AFF99B89,Honda,Azul Claro
108160,FFA21B89,Fiat,Prata
104793,EFD71B89,Fiat,Azul Claro
107436,AAB49B89,Chevrolet,Vermelho
105958,BFF72B89,Chevrolet,Vermelho
101800,EDF46B89,Chevrolet,Preto
100364,DAA87B89,VW,Preto
106229,DEC46B89,Toyota,Branco
106038,EFF12B89,Fiat,Azul Claro
106502,BCC50B89,Chevrolet,Preto
108221,DEC16B89,Chevrolet,Azul Claro
106981,DEA64B89,VW,Branco
102801,FCE91B89,Chevrolet,Preto
109156,FBC58B89,Honda,Vermelho
102922,DCB47B89,Toyota,Branco
105105,CCD29B89,VW,Prata
107741,DBB61B89,Chevrolet,Branco
108469,CCF97B89,Toyota,Azul Claro
102720,CAD40B89,Honda,Vermelho
101245,BFB95B89,Chevrolet,Prata
106361,AAE21B89,VW,Branco
104537,AFA65B89,Chevrolet,Prata
104053,CFC78B89,VW,Preto
105931,DED18B89,VW,Prata
103239,CBD32B89,Chevrolet,Prata
100108,FBF91B89,Fiat,Branco
100446,BDF61B89,Chevrolet,Prata
108283,ABD36B89,Chevrolet,Preto
101774,AEF74B89,VW,Preto
109785,DFE31B89,VW,Preto
105939,BFF89B89,VW,Azul Claro
105844,BAF12B89,VW,Prata
103534,BCA44B89,Toyota,Azul Claro
104394,DFA81B89,Honda,Preto
105873,EDE77B89,Fiat,Prata
104644,BBC39B89,Toyota,Branco
101181,ADD39B89,Chevrolet,Preto
106811,CCE45B89,Honda,Preto
104390,EFE11B89,Honda,Azul Claro
104348,AAE56B89,Chevrolet,Vermelho
103567,EBA41B89,Chevrolet,Branco
108645,FDD63B89,VW,Vermelho
107433,CCB30B89,VW,Prata
108981,CBE43B89,Fiat,Vermelho
103129,FDA98B89,Honda,Vermelho
105150,FFF39B89,VW,Branco
103406,FCA52B89,Honda,Branco
109377,DCC49B89,Honda,Vermelho
108858,EED35B89,Toyota,Vermelho
100973,DCC15B89,VW,Branco
104299,DAB55B89,VW,Branco
103653,DEC69B89,Fiat,Prata
105872,ADB82B89,VW,Prata
104838,BEF28B89,Honda,Azul Claro
107598,BBB58B89,Honda,Branco
107377,BAA84B89,Toyota,Vermelho
103036,AEE84B89,Honda,Branco
101789,DCF15B89,Honda,Vermelho
103088,CFE83B89,Honda,Preto
106720,BEE64B89,Honda,Azul Claro
107195,AFD65B89,Toyota,Branco
109025,CAC59B89,Fiat,Prata
107464,DDC63B89,VW,Azul Claro
102825,CDB65B89,Toyota,Vermelho
106330,CBA16B89,Chevrolet,Vermelho
100010,CEC80B89,Chevrolet,Preto
105868,ADD63B89,Chevrolet,Branco
101426,DFE33B89,VW,Preto
101403,EAE37B89,Honda,Azul Claro
101019,CFF45B89,Honda,Preto
100780,AFA22B89,Honda,Prata
104814,ADD16B89,Chevrolet,Vermelho
101907,FAB36B89,Toyota,Prata
101695,FAF97B89,Toyota,Preto
102784,CEE59B89,VW,Prata
104670,BEE23B89,Chevrolet,Prata
102431,DDD33B89,VW,Vermelho
108515,CBC91B89,Toyota,Prata
101344,FDD78B89,Fiat,Preto
106236,EDF94B89,Fiat,Branco
100372,EBC49B89,Fiat,Prata
100909,CCC91B89,Chevrolet,Azul Claro
103399,CBD25B89,VW,Azul Claro
100496,FDB14B89,Fiat,Preto
102402,BCA70B89,Chevrolet,Prata
101306,DDE82B89,Toyota,Azul Claro
105302,ECC68B89,Chevrolet,Prata
108679,DDB49B89,Chevrolet,Azul Claro
101244,DFE42B89,Chevrolet,Preto
104365,BBF24B89,Fiat,Preto
104559,FAA47B89,Honda,Azul Claro
101195,AFD84B89,Honda,Vermelho
102990,CEE88B89,Fiat,Vermelho
104953,DFC36B89,Honda,Branco
101423,CAC48B89,Fiat,Branco
109173,CBE93B89,Toyota,Prata
100256,DAB42B89,Fiat,Azul Claro
108205,EFA68B89,Honda,Prata
101409,CCA36B89,Chevrolet,Preto
108480,BCB76B89,Chevrolet,Prata
106287,BFB63B89,Toyota,Azul Claro
109820,AEB36B89,Honda,Azul Claro
109409,FDC57B89,VW,Branco
104616,AAD82B89,VW,Branco
107446,EDE65B89,Chevrolet,Prata
108338,DAD19B89,Toyota,Azul Claro
101232,EFE51B89,Chevrolet,Azul Claro
109228,BAD61B89,VW,Azul Claro
107522,FEF55B89,Fiat,Prata
109771,CBB46B89,Honda,Prata
106449,DCE68B89,Toyota,Azul Claro
107880,DEA21B89,Fiat,Preto
105439,FBE31B89,Honda,Prata
105130,DAC99B89,Honda,Vermelho
105912,EBD38B89,Honda,Branco
108459,FEA91B89,Honda,Branco
103923,DFA57B89,VW,Branco
106127,AAA45B89,VW,Vermelho
105611,BBB88B89,VW,Vermelho
109040,EBE70B89,Honda,Vermelho
109303,BDC82B89,Chevrolet,Branco
107819,FBC17B89,Honda,Azul Claro
106507,CDB80B89,VW,Azul Claro
104243,DCF43B89,Toyota,Preto
101379,FDF18B89,Fiat,Branco
107689,EDF25B89,Toyota,Prata
103688,EAB28B89,Fiat,Branco
105874,BFC18B89,Fiat,Azul Claro
104759,ADB30B89,Honda,Azul Claro
104512,DBA25B89,Chevrolet,Branco
101645,BBA68B89,Fiat,Vermelho
103790,AAA23B89,Honda,Vermelho
105799,AFE61B89,Chevrolet,Branco
100652,FBB72B89,Chevrolet,Branco
105310,EDA10B89,Chevrolet,Branco
107872,ADB63B89,Fiat,Preto
103683,DBC19B89,Toyota,Branco
108799,DBD96B89,Chevrolet,Azul Claro
105328,ABB37B89,Honda,Azul Claro
107219,FEC82B89,Honda,Branco
107999,DCD33B89,Honda,Azul Claro
108926,EEC19B89,Honda,Preto
109791,EDE60B89,Toyota,Branco
106152,EDF21B89,VW,Vermelho
102810,ABA72B89,Honda,Preto
107190,BBD46B89,Chevrolet,Vermelho
102689,ECB64B89,VW,Azul Claro
104136,BEB27B89,Honda,Vermelho
106265,ACA75B89,Fiat,Azul Claro
109830,BAA41B89,Fiat,Preto
102916,ECD10B89,VW,Branco
102158,DDE76B89,Toyota,Branco
101506,EEC24B89,VW,Branco
104366,ABA62B89,Toyota,Preto
102130,FCD96B89,Fiat,Azul Claro
109890,BFB81B89,Honda,Preto
101648,BBF76B89,Chevrolet,Vermelho
104890,DBE37B89,Fiat,Prata
100730,CCD71B89,Fiat,Preto
106766,DBB22B89,VW,Prata
105606,CCA12B89,VW,Prata
104144,BFF55B89,Toyota,Preto
108201,BBA36B89,Toyota,Azul Claro
106722,FEB42B89,Fiat,Prata
109668,AED52B89,Toyota,Preto
105221,AFC85B89,VW,Vermelho
102709,DDD60B89,Toyota,Preto
105902,DCF56B89,Toyota,Vermelho
104076,AFD77B89,Fiat,Vermelho
105295,FEE99B89,Honda,Azul Claro
100271,FEB22B89,Honda,Preto
101543,CAD48B89,Fiat,Preto
108252,FFF41B89,Fiat,Branco
103126,BEC40B89,Chevrolet,Prata
101156,BBE18B89,Fiat,Preto
103414,EBF70B89,VW,Vermelho
105985,CBD53B89,VW,Azul Claro
100032,ABA25B89,Fiat,Azul Claro
107187,FEF61B89,Fiat,Azul Claro
101725,FCA59B89,Fiat,Branco
106300,EDC23B89,Toyota,Prata
101610,BBF27B89,VW,Azul Claro
100939,BFB75B89,Fiat,Vermelho
102296,FCE11B89,Chevrolet,Preto
104023,FCC95B89,Chevrolet,Prata
100941,DDA95B89,Fiat,Vermelho
100745,EAD14B89,Fiat,Azul Claro
104083,DCE51B89,VW,Vermelho
105390,EDF40B89,VW,Branco
105582,CEB68B89,Toyota,Azul Claro
102877,FFB36B89,Toyota,Prata
104701,DDE72B89,VW,Vermelho
102651,ABB16B89,VW,Vermelho
105374,CCE25B89,Fiat,Prata
108850,AFD51B89,Honda,Azul Claro
105646,FFF17B89,Toyota,Preto
101821,EFA70B89,Chevrolet,Azul Claro
101312,CEA43B89,Honda,Preto
107413,CAD17B89,Fiat,Preto
100560,BEB83B89,Chevrolet,Prata
107146,BCB92B89,Chevrolet,Vermelho
100957,CCE16B89,Chevrolet,Preto
102110,EDB29B89,Honda,Preto
109248,FBF88B89,Toyota,Prata
105108,BBD54B89,VW,Azul Claro
107226,CBC19B89,Fiat,Prata
107631,DBC78B89,VW,Branco
105387,EBF44B89,Toyota,Prata
105122,BFF72B89,Fiat,Branco
107923,EAC28B89,VW,Prata
108868,CBA66B89,Fiat,Preto
103374,DCD72B89,Fiat,Preto
109856,EFA22B89,Honda,Vermelho
107325,EDB12B89,Fiat,Vermelho
102960,DCB55B89,VW,Preto
104640,EFA78B89,Fiat,Vermelho
102399,CAF76B89,Honda,Preto
107310,DBD60B89,VW,Azul Claro
107251,CEA33B89,Honda,Preto
105487,EEB33B89,Toyota,Prata
100892,AAE36B89,Fiat,Preto
108333,ADE78B89,VW,Preto
107737,BFC15B89,Fiat,Preto
103849,EBF91B89,Toyota,Prata
102625,DAC48B89,VW,Azul Claro
100244,ACE81B89,Toyota,Branco
103148,EEC44B89,Honda,Preto
107024,AEA65B89,Chevrolet,Azul Claro
103346,EED88B89,Fiat,Vermelho
102873,CAF81B89,Honda,Vermelho
109945,CCF89B89,Honda,Azul Claro
108297,BEB86B89,VW,Vermelho
106553,AEF10B89,Honda,Preto
100076,BDB73B89,Chevrolet,Prata
103587,CAE80B89,Toyota,Prata
103144,DBA74B89,Fiat,Prata
106524,CAD70B89,Toyota,Vermelho
109889,ABC45B89,Toyota,Prata
106979,EAC38B89,Fiat,Vermelho
106651,AEC67B89,Toyota,Prata
104947,CAD40B89,Honda,Vermelho
108627,FAC20B89,VW,Prata
102987,EFA52B89,Chevrolet,Azul Claro
100093,FEF68B89,Chevrolet,Branco
105166,EEF44B89,Chevrolet,Preto
100869,AFB69B89,Chevrolet,Preto
102731,CCF55B89,VW,Branco
107171,FEA41B89,Chevrolet,Branco
106791,BFD81B89,Honda,Preto
104810,BFD90B89,Toyota,Preto
109433,DAD32B89,Fiat,Vermelho
102338,BBE68B89,Fiat,Vermelho
106111,DDA27B89,Toyota,Branco
107844,EFA43B89,VW,Branco
107060,EBB60B89,Toyota,Preto
101885,DDD23B89,Honda,Azul Claro
109513,FEA45B89,VW,Vermelho
105773,DBF47B89,Fiat,Azul Claro
104323,EAB24B89,Chevrolet,Prata
108190,CAD78B89,Honda,Vermelho
109473,AEF86B89,Fiat,Vermelho
108130,DEA38B89,Honda,Preto
100002,FCD38B89,Toyota,Preto
109367,BFD29B89,Chevrolet,Prata
105255,BFC54B89,Honda,Vermelho
102759,FEB97B89,Chevrolet,Branco
108210,CCB63B89,Toyota,Vermelho
109080,EAD82B89,Chevrolet,Prata
107849,BFE72B89,Chevrolet,Preto
103175,FFC56B89,Chevrolet,Prata
102465,DAD39B89,Chevrolet,Prata
101293,EDC64B89,Chevrolet,Vermelho
105393,EDC80B89,VW,Vermelho
105404,DED82B89,Chevrolet,Prata
107848,FFF97B89,Honda,Branco
108641,FCC88B89,Chevrolet,Preto
107842,FFE56B89,Chevrolet,Azul Claro
108973,CBD31B89,Fiat,Vermelho
109304,DEB44B89,Fiat,Branco
103621,FDF54B89,VW,Prata
102317,DCB50B89,VW,Azul Claro
107086,DFE56B89,Fiat,Vermelho
102185,CCF17B89,VW,Azul Claro
104477,FCD48B89,Chevrolet,Azul Claro
101155,CEA93B89,Honda,Branco
109632,ECB69B89,Honda,Preto
100329,CBF12B89,Toyota,Vermelho
109868,BED62B89,Toyota,Preto
106564,DCB98B89,Fiat,Azul Claro
103227,AED24B89,Fiat,Preto
106521,BEB73B89,Chevrolet,Prata
102997,EAE74B89,Honda,Branco
103167,FEC70B89,Honda,Prata
103183,EDA70B89,Toyota,Preto
104392,FCE71B89,VW,Azul Claro
104922,EFE15B89,Honda,Preto
106837,DDC69B89,Honda,Preto
102463,DEC42B89,Fiat,Prata
102846,DEC13B89,VW,Azul Claro
107586,AAF56B89,Honda,Branco
102191,DBF90B89,Fiat,Branco
108001,CBF93B89,Chevrolet,Vermelho
106668,CAC66B89,Honda,Branco
102070,DED80B89,Fiat,Prata
108163,DAB83B89,Chevrolet,Preto
100680,FDB97B89,Chevrolet,Azul Claro
107593,DFB89B89,Honda,Prata
106302,ACB79B89,VW,Azul Claro
103416,CAF38B89,Fiat,Prata
105909,ADC96B89,Fiat,Preto
108993,CED38B89,Honda,Branco
101734,BBA26B89,Honda,Vermelho
105247,FFD80B89,Toyota,Prata
101098,BBD65B89,Fiat,Prata
109145,FBF14B89,Honda,Prata
107581,FFA24B89,Toyota,Prata
104047,EAF64B89,Honda,Preto
106620,BBA75B89,Honda,Preto
101861,EEB54B89,Toyota,Azul Claro
105298,DDC26B89,Chevrolet,Azul Claro
102322,ACE24B89,Chevrolet,Vermelho
104240,DDD21B89,Fiat,Branco
106745,FBC13B89,VW,Vermelho
102492,CFC61B89,Fiat,Vermelho
107612,EAC76B89,Honda,Vermelho
106902,EEB13B89,Fiat,Preto
105234,DFB23B89,Fiat,Vermelho
103272,CAF86B89,Toyota,Vermelho
105273,EDB29B89,Toyota,Branco
102889,AFA86B89,Honda,Branco
104945,FEB76B89,Honda,Preto
100788,BEE27B89,Fiat,Vermelho
103347,ABC40B89,Toyota,Preto
109924,BED76B89,Chevrolet,Branco
106772,ACC27B89,Chevrolet,Preto
105285,DAC71B89,Toyota,Azul Claro
103185,EDD53B89,Chevrolet,Prata
109750,CCC45B89,Fiat,Branco
107083,BCF43B89,Toyota,Azul Claro
106196,EAC31B89,Fiat,Prata
107694,FCA40B89,Toyota,Preto
106028,AEB85B89,Toyota,Branco
103377,DEE41B89,Toyota,Vermelho
100583,AEE59B89,Fiat,Preto
100349,DAE64B89,Honda,Branco
109800,CFA17B89,Toyota,Branco
108005,CFA87B89,VW,Branco
103349,AAB28B89,VW,Preto
108234,AAA94B89,Chevrolet,Branco
100801,EAF12B89,Honda,Azul Claro
103531,FAB57B89,Honda,Branco
107382,FEF48B89,Honda,Branco
109218,AAA11B89,Toyota,Preto
105173,DFF43B89,Chevrolet,Branco
108985,CCE50B89,VW,Azul Claro
103203,EDC52B89,Chevrolet,Azul Claro
107297,CDF87B89,VW,Preto
109419,DEE24B89,VW,Azul Claro
103091,FFB16B89,Chevrolet,Vermelho
101936,EAB40B89,Toyota,Vermelho
107709,ABF52B89,Fiat,Prata
106853,DBC52B89,Toyota,Branco
102756,DFA12B89,Chevrolet,Branco
106458,DBC63B89,Honda,Branco
101616,EEA14B89,Chevrolet,Azul Claro
106942,CDF15B89,Honda,Preto
109233,AFC42B89,Chevrolet,Preto
102170,EFE55B89,Chevrolet,Prata
106460,ECE32B89,Fiat,Preto
105087,FAF72B89,VW,Preto
103722,DBB87B89,Toyota,Vermelho
108077,ABE67B89,Fiat,Vermelho
109199,FEB99B89,VW,Vermelho
105615,DBC93B89,VW,Azul Claro
100539,CCA78B89,Chevrolet,Vermelho
102401,DDA11B89,Chevrolet,Branco
108736,ADE49B89,Fiat,Azul Claro
108111,CFD45B89,Honda,Azul Claro
109525,DDB32B89,Toyota,Azul Claro
109527,FEF72B89,Toyota,Azul Claro
106331,ADF91B89,Fiat,Preto
107232,BEE88B89,Chevrolet,Preto
103878,DED37B89,VW,Vermelho
106912,FDD95B89,Chevrolet,Branco
109532,AEE30B89,VW,Azul Claro
101702,BEE15B89,Honda,Preto
101129,ACE85B89,Fiat,Prata
105641,AAC93B89,Toyota,Preto
109740,EEC19B89,Chevrolet,Vermelho
101124,ABF38B89,Toyota,Azul Claro
104521,CFA31B89,Chevrolet,Vermelho
109793,FCC16B89,Honda,Azul Claro
103541,BCA17B89,Chevrolet,Preto
109930,ACD44B89,Chevrolet,Branco
107764,ABF87B89,Toyota,Branco
109790,BCB38B89,Toyota,Preto
101689,DAB95B89,VW,Vermelho
105539,CFB75B89,VW,Branco
102211,DAD80B89,Chevrolet,Branco
104109,EBB25B89,Chevrolet,Branco
101465,CEB98B89,Chevrolet,Prata
103133,CAC18B89,VW,Branco
109964,DDC74B89,Honda,Azul Claro
107972,DDE76B89,Chevrolet,Azul Claro
104677,CDC20B89,Chevrolet,Azul Claro
102747,BCE93B89,Toyota,Preto
105938,FAB14B89,Honda,Vermelho
104320,EFF10B89,VW,Preto
107036,DCB33B89,Honda,Preto
102107,ACD42B89,Chevrolet,Azul Claro
103262,FEC92B89,VW,Prata
103034,CAC34B89,Honda,Azul Claro
104331,CEC53B89,Honda,Vermelho
107062,EAD80B89,Chevrolet,Prata
104663,DED20B89,VW,Azul Claro
105190,EBD11B89,VW,Branco
106696,BAF79B89,Toyota,Azul Claro
102367,BFE40B89,Honda,Preto
105956,FAD83B89,Fiat,Azul Claro
100440,FAB96B89,Toyota,Prata
101646,ADF77B89,Honda,Vermelho
104795,BFF24B89,VW,Azul Claro
102440,CFE57B89,Chevrolet,Vermelho
100832,FFA86B89,Toyota,Azul Claro
107804,FFA45B89,Toyota,Branco
103064,CFD37B89,Chevrolet,Prata
107714,BBE34B89,Honda,Prata
102587,CFD14B89,Chevrolet,Prata
101224,AFC11B89,Fiat,Prata
101490,DDA25B89,Chevrolet,Prata
102592,DDC17B89,Honda,Branco
103247,CAE30B89,Chevrolet,Prata
106849,BCC37B89,Toyota,Prata
108023,ABA62B89,Chevrolet,Preto
101425,DDA19B89,Honda,Branco
101996,AEE13B89,Chevrolet,Azul Claro
109193,FDC66B89,Chevrolet,Branco
102691,DBC84B89,Chevrolet,Azul Claro
101667,CFD43B89,Fiat,Preto
109565,AFD56B89,VW,Vermelho
101105,CAC22B89,Toyota,Vermelho
109058,CDA48B89,Honda,Preto
100238,EBC51B89,Honda,Azul Claro
108572,CBB83B89,VW,Preto
102261,DFE70B89,Chevrolet,Vermelho
104287,CFC46B89,VW,Vermelho
103196,ACC61B89,Chevrolet,Branco
107378,BBB17B89,Honda,Vermelho
100486,CAE67B89,Chevrolet,Vermelho
100370,AEB69B89,VW,Preto
104992,DAD67B89,Fiat,Prata
100783,ABC48B89,Chevrolet,Branco
106596,EBA44B89,Chevrolet,Vermelho
102511,EEE18B89,Chevrolet,Vermelho
109782,BFA80B89,Toyota,Preto
108837,ECF95B89,Honda,Vermelho
103238,EAD86B89,VW,Prata
100298,DFC91B89,VW,Preto
100873,BFA26B89,Toyota,Prata
100145,BBC58B89,VW,Azul Claro
102047,EFF32B89,Toyota,Preto
100104,CAB51B89,Toyota,Preto
107619,FFC53B89,Chevrolet,Prata
100556,CAA88B89,Honda,Vermelho
101915,AFF65B89,Honda,Prata
106499,FDD21B89,Honda,Azul Claro
105684,DED25B89,Toyota,Branco
106728,ABA77B89,Honda,Vermelho
103632,EAF63B89,Chevrolet,Prata
100109,BCC83B89,Toyota,Branco
102138,AEB46B89,Fiat,Vermelho
100307,CBF46B89,Honda,Preto
109219,BAD67B89,Toyota,Branco
108934,DFD65B89,VW,Vermelho
100669,CDC80B89,Honda,Prata
109644,CCE45B89,Chevrolet,Branco
109937,BBB85B89,Honda,Prata
109299,AEE26B89,Toyota,Prata
103324,EEA67B89,Toyota,Branco
100055,FFD93B89,Honda,Preto
104480,AFD12B89,Fiat,Prata
106169,CBC56B89,Honda,Prata
101439,CFA83B89,Honda,Preto
103933,ADE61B89,Honda,Vermelho
106697,BDA11B89,VW,Prata
106574,BFD29B89,Fiat,Azul Claro
104811,DFE14B89,Honda,Branco
109206,CDD52B89,VW,Vermelho
103258,BEF11B89,Honda,Preto
106131,EDA24B89,Fiat,Preto
100386,EAD43B89,Chevrolet,Prata
109521,FFC47B89,Chevrolet,Prata
101308,EFE24B89,Toyota,Branco
104944,CBA20B89,VW,Prata
107332,CFC23B89,VW,Branco
